Name,URL
INOX WORKS,https://www.google.com/maps/place/INOX+WORKS/data=!4m7!3m6!1s0x390d05968d138243:0x813bcea19a4d8eef!8m2!3d28.6798725!4d77.0020694!16s%2Fg%2F11q23tg3dk!19sChIJQ4ITjZYFDTkR745NmqHOO4E?authuser=0&hl=en&rclk=1
Inox International Travels Kashmir,https://www.google.com/maps/place/Inox+International+Travels+Kashmir/data=!4m7!3m6!1s0x390ce17ca74b7b67:0xfe27cd1bc794f366!8m2!3d28.5090004!4d77.1976613!16s%2Fg%2F11vqvlfg82!19sChIJZ3tLp3zhDDkRZvOUxxvNJ_4?authuser=0&hl=en&rclk=1
INOX ENGINEERS,https://www.google.com/maps/place/INOX+ENGINEERS/data=!4m7!3m6!1s0x390d6d0059f961cd:0x5fd09d62eb498c99!8m2!3d28.4996444!4d76.7610917!16s%2Fg%2F11xcqk9rdl!19sChIJzWH5WQBtDTkRmYxJ62Kd0F8?authuser=0&hl=en&rclk=1
"PVR Naraina, Delhi","https://www.google.com/maps/place/PVR+Naraina,+Delhi/data=!4m7!3m6!1s0x390d032361b63e57:0x6da54ece10f43453!8m2!3d28.6332806!4d77.1385897!16s%2Fg%2F1tnbjj96!19sChIJVz62YSMDDTkRUzT0EM5OpW0?authuser=0&hl=en&rclk=1"
PVR Superplex Mall Of India Noida,https://www.google.com/maps/place/PVR+Superplex+Mall+Of+India+Noida/data=!4m7!3m6!1s0x390ce44880ca44a1:0xf5219c3a09d1322d!8m2!3d28.5676565!4d77.3213089!16s%2Fg%2F11g6p50lvk!19sChIJoUTKgEjkDDkRLTLRCTqcIfU?authuser=0&hl=en&rclk=1
OYO Ratna Mahal Guest House & Pg Near Inox Gurgaon Dreamz,https://www.google.com/maps/place/OYO+Ratna+Mahal+Guest+House+%26+Pg+Near+Inox+Gurgaon+Dreamz/data=!4m10!3m9!1s0x390d19de20481d6f:0x525fef626d0411b!5m2!4m1!1i2!8m2!3d28.48905!4d77.014614!16s%2Fg%2F11f29xrhxf!19sChIJbx1IIN4ZDTkRG0HQJvb-JQU?authuser=0&hl=en&rclk=1
Royal Inox laser,https://www.google.com/maps/place/Royal+Inox+laser/data=!4m7!3m6!1s0x390ce5c7dd7a2fff:0x7b31ffe1a3d6408!8m2!3d28.5892952!4d77.3268692!16s%2Fg%2F11vb848_nl!19sChIJ_y963cflDDkRCGQ9Gv4fswc?authuser=0&hl=en&rclk=1
Wave Cinema,https://www.google.com/maps/place/Wave+Cinema/data=!4m7!3m6!1s0x390d03727f1e981b:0xcb57dc41fb8e2a9e!8m2!3d28.6518416!4d77.1208015!16s%2Fg%2F1tgg8bnp!19sChIJG5gef3IDDTkRniqO-0HcV8s?authuser=0&hl=en&rclk=1
Art D Inox,https://www.google.com/maps/place/Art+D+Inox/data=!4m7!3m6!1s0x390ce1f14bffffff:0x6fea01476cfbce24!8m2!3d28.5293319!4d77.2187918!16s%2Fg%2F1v62g0nr!19sChIJ____S_HhDDkRJM77bEcB6m8?authuser=0&hl=en&rclk=1
Miraj Cinemas Subhash Nagar,https://www.google.com/maps/place/Miraj+Cinemas+Subhash+Nagar/data=!4m7!3m6!1s0x390d03604e12404f:0x88928840582bf570!8m2!3d28.6383507!4d77.1070113!16s%2Fg%2F11bx2lsjz3!19sChIJT0ASTmADDTkRcPUrWECIkog?authuser=0&hl=en&rclk=1
Collection O Green Plaza Near Inox Gurgaon Dreamz,https://www.google.com/maps/place/Collection+O+Green+Plaza+Near+Inox+Gurgaon+Dreamz/data=!4m10!3m9!1s0x390d17b767cc17f7:0x169c87483919643e!5m2!4m1!1i2!8m2!3d28.4508762!4d77.0026577!16s%2Fg%2F11g0dvcwb9!19sChIJ9xfMZ7cXDTkRPmQZOUiHnBY?authuser=0&hl=en&rclk=1
Hotel O Divyanka Inn Near Inox Gurgaon Dreamz,https://www.google.com/maps/place/Hotel+O+Divyanka+Inn+Near+Inox+Gurgaon+Dreamz/data=!4m10!3m9!1s0x390d1954f2dbfd33:0xf9d6771917aed5b1!5m2!4m1!1i2!8m2!3d28.487488!4d77.011897!16s%2Fg%2F11sxy7vs92!19sChIJM_3b8lQZDTkRsdWuFxl31vk?authuser=0&hl=en&rclk=1
Inox Decor (Warehouse),https://www.google.com/maps/place/Inox+Decor+%28Warehouse%29/data=!4m7!3m6!1s0x390d05f3ef431d27:0x9aa446e175a3ed82!8m2!3d28.6778426!4d77.0171452!16s%2Fg%2F11m6_ng0y9!19sChIJJx1D7_MFDTkRgu2jdeFGpJo?authuser=0&hl=en&rclk=1
Art D Inox,https://www.google.com/maps/place/Art+D+Inox/data=!4m7!3m6!1s0x390cfd49d9690635:0xf61ee7b145dea0d1!8m2!3d28.6309785!4d77.2172216!16s%2Fg%2F11bzq2t_sb!19sChIJNQZp2Un9DDkR0aDeRbHnHvY?authuser=0&hl=en&rclk=1
Shree inox,https://www.google.com/maps/place/Shree+inox/data=!4m7!3m6!1s0x390cfd22ddcf450b:0xec29aaf3bd0533a8!8m2!3d28.6575928!4d77.2193897!16s%2Fg%2F11md0fw4j4!19sChIJC0XP3SL9DDkRqDMFvfOqKew?authuser=0&hl=en&rclk=1
Cinépolis Dlf Avenue,https://www.google.com/maps/place/Cin%C3%A9polis+Dlf+Avenue/data=!4m7!3m6!1s0x390ce1cd3d2bc98f:0xf64ae5e2e0d1ebc1!8m2!3d28.5274513!4d77.2171769!16s%2Fg%2F1tdzjyg7!19sChIJj8krPc3hDDkRwevR4OLlSvY?authuser=0&hl=en&rclk=1
OYO Us Executive Suites Near Inox Gurgaon Dreamz,https://www.google.com/maps/place/OYO+Us+Executive+Suites+Near+Inox+Gurgaon+Dreamz/data=!4m10!3m9!1s0x390d19d10d2f4c11:0x79a54e3eda68bfa9!5m2!4m1!1i2!8m2!3d28.4723256!4d77.0198804!16s%2Fg%2F11f351v0gb!19sChIJEUwvDdEZDTkRqb9o2j5OpXk?authuser=0&hl=en&rclk=1
PVR,https://www.google.com/maps/place/PVR/data=!4m7!3m6!1s0x390d224387f80e7f:0x4c46cd86dfcc32c7!8m2!3d28.397128!4d77.0715156!16s%2Fg%2F11ybzbgs6g!19sChIJfw74h0MiDTkRxzLM34bNRkw?authuser=0&hl=en&rclk=1
