Name,URL
Shiv Temple,https://www.google.com/maps/place/Shiv+Temple/data=!4m7!3m6!1s0x390d18c645debf45:0xa4c6b8c3d2405d47!8m2!3d28.4541673!4d77.0891654!16s%2Fg%2F11c2ptqzjm!19sChIJRb_eRcYYDTkRR11A0sO4xqQ?authuser=0&hl=en&rclk=1
Temple,https://www.google.com/maps/place/Temple/data=!4m7!3m6!1s0x390d196feca84ead:0xbc94a032e1accfc!8m2!3d28.5048834!4d77.0694228!16s%2Fg%2F1260d7lwh!19sChIJrU6o7G8ZDTkR_MwaLgNKyQs?authuser=0&hl=en&rclk=1
Devi Kamakshi Mandir,https://www.google.com/maps/place/Devi+Kamakshi+Mandir/data=!4m7!3m6!1s0x390d1deece9f6aef:0x7ee914b1ab8d2f38!8m2!3d28.5431839!4d77.1775588!16s%2Fg%2F1tl0vqpx!19sChIJ72qfzu4dDTkROC-Nq7EU6X4?authuser=0&hl=en&rclk=1
Shree Balaji Shyam Mandir,https://www.google.com/maps/place/Shree+Balaji+Shyam+Mandir/data=!4m7!3m6!1s0x390d19000ab07eef:0xc6bd019e04fa597f!8m2!3d28.497264!4d77.0409183!16s%2Fg%2F11wy9vg_28!19sChIJ736wCgAZDTkRf1n6BJ4BvcY?authuser=0&hl=en&rclk=1
Shri Mahakaleshwar Shiv Temple,https://www.google.com/maps/place/Shri+Mahakaleshwar+Shiv+Temple/data=!4m7!3m6!1s0x390d19c95adaa531:0x3b435efd5194885d!8m2!3d28.4739543!4d77.0284701!16s%2Fg%2F1ygbbfvbl!19sChIJMaXaWskZDTkRXYiUUf1eQzs?authuser=0&hl=en&rclk=1
"Prachin Shiv Mandir, Hanuman - Shani Mandir ( Mata Mandir - Ram Darwar Mandir, Hanuman Mandir)","https://www.google.com/maps/place/Prachin+Shiv+Mandir,+Hanuman+-+Shani+Mandir+%28+Mata+Mandir+-+Ram+Darwar+Mandir,+Hanuman+Mandir%29/data=!4m7!3m6!1s0x390d19a459528635:0x5c3240b80cd5af39!8m2!3d28.4637746!4d77.0728574!16s%2Fg%2F11fhv3dx9s!19sChIJNYZSWaQZDTkROa_VDLhAMlw?authuser=0&hl=en&rclk=1"
Shri Radha Krishan Mandir and prachin Shiv Mandir chakkarpur,https://www.google.com/maps/place/Shri+Radha+Krishan+Mandir+and+prachin+Shiv+Mandir+chakkarpur/data=!4m7!3m6!1s0x390d18d8972b9eb5:0x3f8b9a95c3c04795!8m2!3d28.4716504!4d77.0879591!16s%2Fg%2F11clr_k52h!19sChIJtZ4rl9gYDTkRlUfAw5Waiz8?authuser=0&hl=en&rclk=1
Shri Radha Krishan Mandir and prachin Shiv Mandir chakkarpur,https://www.google.com/maps/place/Shri+Radha+Krishan+Mandir+and+prachin+Shiv+Mandir+chakkarpur/data=!4m7!3m6!1s0x390d18d8972b9eb5:0x3f8b9a95c3c04795!8m2!3d28.4716504!4d77.0879591!16s%2Fg%2F11clr_k52h!19sChIJtZ4rl9gYDTkRlUfAw5Waiz8?authuser=0&hl=en&rclk=1
"KaliBari Temple, Dwarka","https://www.google.com/maps/place/KaliBari+Temple,+Dwarka/data=!4m7!3m6!1s0x390d1ac6f32fee1f:0x52eef785a349dd31!8m2!3d28.5912504!4d77.0376445!16s%2Fg%2F11r8yyxt3!19sChIJH-4v88YaDTkRMd1Jo4X37lI?authuser=0&hl=en&rclk=1"
Ayyappa Temple,https://www.google.com/maps/place/Ayyappa+Temple/data=!4m7!3m6!1s0x390d1bd8acc94493:0x22221651e439f9f9!8m2!3d28.5184258!4d77.0739032!16s%2Fg%2F1tfvrblp!19sChIJk0TJrNgbDTkR-fk55FEWIiI?authuser=0&hl=en&rclk=1
