Name,URL
MKW Hospital,https://www.google.com/maps/place/MKW+Hospital/data=!4m7!3m6!1s0x390d036980345cc1:0xd0473989492e86e!8m2!3d28.6396687!4d77.1195984!16s%2Fg%2F1trvjtgs!19sChIJwVw0gGkDDTkRbuiSlJhzBA0?authuser=0&hl=en&rclk=1
K K Hospital,https://www.google.com/maps/place/K+K+Hospital/data=!4m7!3m6!1s0x390d0414c39ef7bb:0xc89e97584dc71e7!8m2!3d28.6805287!4d77.0833273!16s%2Fg%2F1tfh30sd!19sChIJu_eewxQEDTkR53HchHXpiQw?authuser=0&hl=en&rclk=1
KMC HEALTHCARE Multispecialty Hospital,https://www.google.com/maps/place/KMC+HEALTHCARE+Multispecialty+Hospital/data=!4m7!3m6!1s0x390d1bd87697d017:0x4ad2970fddf1ae8b!8m2!3d28.5881866!4d77.0830878!16s%2Fg%2F11rdn2kmw9!19sChIJF9CXdtgbDTkRi67x3Q-X0ko?authuser=0&hl=en&rclk=1
CBR Hospitals - Multispeciality Hospital And Trauma Centre,https://www.google.com/maps/place/CBR+Hospitals+-+Multispeciality+Hospital+And+Trauma+Centre/data=!4m7!3m6!1s0x390d1f863478b775:0xe8c513b6da2a19f1!8m2!3d28.4743212!4d77.1302093!16s%2Fg%2F11fy2zppkp!19sChIJdbd4NIYfDTkR8Rkq2rYTxeg?authuser=0&hl=en&rclk=1
Samar,https://www.google.com/maps/place/Samar/data=!4m7!3m6!1s0x390d1aa1eead1f11:0x3d65bb4852b4fe80!8m2!3d28.5820088!4d77.0151296!16s%2Fg%2F11fylyhkf9!19sChIJER-t7qEaDTkRgP60Uki7ZT0?authuser=0&hl=en&rclk=1
Sehgal Neo Hospital,https://www.google.com/maps/place/Sehgal+Neo+Hospital/data=!4m7!3m6!1s0x390d0462a45f9dcb:0xb0255f881c728ba2!8m2!3d28.6581516!4d77.0915255!16s%2Fg%2F11bbrksyqf!19sChIJy51fpGIEDTkRootyHIhfJbA?authuser=0&hl=en&rclk=1
Base Hospital Delhi Cantt,https://www.google.com/maps/place/Base+Hospital+Delhi+Cantt/data=!4m7!3m6!1s0x390d1cd124669595:0x296df759757ed242!8m2!3d28.6104357!4d77.1296306!16s%2Fg%2F11cnwh4dq1!19sChIJlZVmJNEcDTkRQtJ-dVn3bSk?authuser=0&hl=en&rclk=1
Gurudev Hospital,https://www.google.com/maps/place/Gurudev+Hospital/data=!4m7!3m6!1s0x390d199b535e7b8b:0x744eb0e5decb6a5f!8m2!3d28.4963455!4d77.0587052!16s%2Fg%2F11y6b6zsn5!19sChIJi3teU5sZDTkRX2rL3uWwTnQ?authuser=0&hl=en&rclk=1
Apollo Spectra Hospitals,https://www.google.com/maps/place/Apollo+Spectra+Hospitals/data=!4m7!3m6!1s0x390d0282817c9b0f:0xcdaffdc709b563!8m2!3d28.6452228!4d77.1955158!16s%2Fg%2F119wl9wj6!19sChIJD5t8gYICDTkRY7UJx_2vzQA?authuser=0&hl=en&rclk=1
Dr. Gautam Banga - Urologist & Reconstructive Surgeon,https://www.google.com/maps/place/Dr.+Gautam+Banga+-+Urologist+%26+Reconstructive+Surgeon/data=!4m7!3m6!1s0x390ce3b2acacb1ef:0xa9ba0f8310347a4e!8m2!3d28.549874!4d77.233909!16s%2Fg%2F11h540m99b!19sChIJ77GsrLLjDDkRTno0EIMPuqk?authuser=0&hl=en&rclk=1
